%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1596620936927277573,1835,1596620936926516166,xsense,-0.0126677755447,0.00303666940587,0.561646598332,0.827274685146,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1811285983e-05,0.00308294334429,-0.00302357522413,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.232454042091,-0.197355866582,9.85018923362,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596620936928993665,1836,1596620936928761554,xsense,-0.0126879581157,0.00303325812191,0.561652800371,0.827270177693,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00465618431233,0.00604920190217,-0.000134027713858,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.182281448214,-0.195871811599,9.82980279421,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596620936931906644,1837,1596620936931385685,xsense,-0.0126696153943,0.00302881342777,0.561659012637,0.827266257416,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00150393102486,0.00154644936901,7.48865458617e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.183314156735,-0.171625148014,9.83020650368,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596620936947903908,1838,1596620936947327557,xsense,-0.0126731005107,0.00302798646869,0.561664807794,0.827262272503,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00158643982936,0.00456130025752,-2.31455028804e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20728050137,-0.19665461239,9.82780599723,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596620936949270310,1839,1596620936948837061,xsense,-0.012665192431,0.00302557148728,0.561664436686,0.827262654409,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03677024905e-05,0.00306845166275,-0.00149880392419,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.183328450655,-0.196109168587,9.82977858854,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596620936975652971,1840,1596620936975255010,xsense,-0.012678919589,0.00302667287341,0.56166459449,0.827262332967,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00307002435351,0.00608328879079,-0.00159693317874,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.210732202565,-0.172950937418,9.85252811398,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596620936977258580,1841,1596620936976697532,xsense,-0.012681636979,0.00302615070335,0.561663948404,0.827262731881,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00152481952135,0.00457588962111,-0.00154784722716,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.159970753944,-0.195865959688,9.83173735869,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596620936995186785,1842,1596620936994906550,xsense,-0.0126797934483,0.00301840099894,0.561666126121,0.827261309903,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00150415524446,0.00304895191616,-0.00156082725394,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.185328559368,-0.172240773173,9.83015796532,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596620936996966158,1843,1596620936996290096,xsense,-0.0126718850316,0.00301598611399,0.561665755528,0.8272616915,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03954905571e-05,0.00306851015771,-0.0014987129517,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.184965362209,-0.196718111604,9.82973575565,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596620937016352284,1844,1596620937015521113,xsense,-0.0126586644698,0.00301709795495,0.561671521875,0.827257974787,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00148317124763,0.0030734546776,8.81157511652e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.233915914104,-0.19789662569,9.82575773364,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596620937017903882,1845,1596620937017347643,xsense,-0.0126591201352,0.00302747519607,0.561658448812,0.827266805782,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000102634423789,0.00615162373976,-0.00452216480887,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15941358831,-0.195478361682,9.80738312894,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596620937035992192,1846,1596620937035456404,xsense,-0.0126522313978,0.00302418101942,0.561670594661,0.827258676873,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000103292755588,0.00303927697351,0.00155063790242,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.186163685516,-0.196574484752,9.82971600713,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596620937037969924,1847,1596620937037437707,xsense,-0.0126653824368,0.00302568801841,0.561663363811,0.827263379494,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00300821131249,0.00609784387266,-0.00312194051372,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.209619938733,-0.172486323359,9.80380005842,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596620937056015379,1848,1596620937055529163,xsense,-0.0126601060865,0.00301188317362,0.561670189732,0.827258876193,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00154528178859,0.001507336772,-4.92822705526e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.188961383846,-0.197423865572,9.85402202281,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596620937057492676,1849,1596620937057064731,xsense,-0.0126628235152,0.00301136021129,0.561669543238,0.827259275445,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00152483441679,0.00457588907231,-0.00154795209024,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21160386785,-0.197735155894,9.8276921794,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596620937076822622,1850,1596620937076425912,xsense,-0.0126599263848,0.00301433791362,0.561676278425,0.827254736031,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.22524983322e-05,0.00458085130948,3.90559660896e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.186409876015,-0.17231711262,9.80576116692,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596620937079246938,1851,1596620937078770804,xsense,-0.0126605735897,0.0030245781737,0.561669514609,0.827259281098,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.09832336415e-05,0.0061371396368,-0.00299729261826,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.188251692601,-0.197191265359,9.82966388815,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596620937080289485,1852,1596620937080022971,xsense,-0.0126718210937,0.00300819184806,0.561675657381,0.827254997952,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00461516573489,0.00299497447764,-0.000161189778309,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.212357497317,-0.222448523671,9.82723857727,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596620937097881271,1853,1596620937097562044,xsense,-0.0126405911216,0.00301275717984,0.561669723354,0.82725948808,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00467696328134,0.00161528978258,-0.00284901493642,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.188921018904,-0.197418860178,9.8296464779,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596620937100274277,1854,1596620937099927829,xsense,-0.0126549075058,0.00301339665929,0.561679985985,0.82725229894,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00319434313615,0.00605381700401,0.001451854552,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.189961304546,-0.172945853734,9.8300571537,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596620937127573781,1855,1596620937126973178,xsense,-0.0126513730786,0.00301724020765,0.561679573372,0.827252619142,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.43069046511e-07,0.00459556107423,-0.00148556244031,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.213479186037,-0.222534326857,9.82721233157,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596620937128644503,1856,1596620937127947355,xsense,-0.0126503660425,0.0030098611455,0.561678873721,0.827253136464,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00150397762205,0.00304894192654,-0.00156112575035,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.188205178048,-0.197111272193,9.80529019908,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596620937146321429,1857,1596620937145780812,xsense,-0.0126532763356,0.00300919876644,0.56168453505,0.827249250472,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00158697019457,0.00456119851026,-2.34032621118e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.215554312092,-0.173962213983,9.8280255597,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596620937148744257,1858,1596620937148209216,xsense,-0.0126625528621,0.003003595798,0.561683371612,0.827249918841,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00304928867228,0.00455624513027,-0.00161066187176,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.191677159427,-0.173562610411,9.83001297475,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596620937166435434,1859,1596620937165987777,xsense,-0.012663199712,0.0030138368407,0.561676609021,0.827254463294,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.11921682351e-05,0.00613732757462,-0.00299701791182,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19418951771,-0.174186168919,9.8543282979,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596620937168654393,1860,1596620937168299491,xsense,-0.0126740149502,0.00299805939907,0.561669351269,0.82725928271,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00449069367064,0.00302428498626,-0.00321117718207,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.191976703148,-0.198340906822,9.82956871246,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596620937186504006,1861,1596620937185938139,xsense,-0.0126644228858,0.00300613028862,0.561675483204,0.827255236998,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00146190229977,0.00460061940236,0.000102030656109,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.194341155347,-0.198965042134,9.85388639349,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596620937189036585,1862,1596620937188525610,xsense,-0.0126786898258,0.00300670052066,0.561687377444,0.827246940518,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00319490248007,0.00605362906617,0.00145162685098,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.192873539175,-0.198576427589,9.8295464014,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596620937206956059,1863,1596620937206408472,xsense,-0.0126793363757,0.00301694225603,0.561680615487,0.827251484541,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.13400849574e-05,0.00613744892634,-0.00299683311339,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19546673612,-0.199205797871,9.85385926653,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596620937208582288,1864,1596620937208072671,xsense,-0.0126776458342,0.00300909432124,0.561682975978,0.827249936322,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00150385234627,0.00304898731086,-0.00156123525363,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19192145283,-0.19833609793,9.80519346464,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596620937226784110,1865,1596620937226008105,xsense,-0.0126845434659,0.00301496867215,0.561675978481,0.827254560289,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00148318592718,0.00611773446714,-0.00305963207496,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.197030380028,-0.175032723298,9.85425690602,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596620937228285655,1866,1596620937227849219,xsense,-0.0126877151542,0.00301375094265,0.561676194977,0.827254369094,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015247778042,0.00457595444257,-0.00154811721046,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.192216839885,-0.223040155188,9.80474802609,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596620937246220782,1867,1596620937245778208,xsense,-0.0126881279998,0.00299620342726,0.561681704319,0.82725068583,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00306997104496,0.00148740127801,-0.000112691468181,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.195850727328,-0.174938999656,9.82990630785,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596620937248013702,1868,1596620937247281500,xsense,-0.0126707226301,0.00301888408501,0.56168954478,0.827245546626,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00448979667326,0.00616724086297,0.000241516436561,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.195557717436,-0.199270348136,9.82947932362,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596620937249684238,1869,1596620937249361036,xsense,-0.0126857472169,0.00300976609587,0.561682116537,0.827250393224,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00451114003929,0.00455120910409,-0.00319883329718,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17175893812,-0.198641447091,9.83148280086,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596620937276224390,1870,1596620937275741322,xsense,-0.0126678824655,0.00300436931055,0.561689103265,0.827245942748,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00150355085961,0.00154678080266,7.61928632174e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.173395838962,-0.149989512759,9.83231664567,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596620937277819281,1871,1596620937277583639,xsense,-0.0126729035007,0.00302086910435,0.561682300216,0.827250424896,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04976128528e-05,0.00766456859354,-0.00298349269826,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.197498453765,-0.174951902639,9.8298731127,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596620937295976192,1872,1596620937295582973,xsense,-0.0126676235877,0.00300755793475,0.561681949815,0.827250792179,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014827836168,0.00152199419044,-0.0015745784547,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.197945979799,-0.175028280934,9.82986274911,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596620937297387756,1873,1596620937296980648,xsense,-0.0126597146311,0.00300514334414,0.561681580967,0.827251172463,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07274176884e-05,0.00306881351195,-0.00149830678139,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.171169649265,-0.198394875041,9.80712642534,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596620937316382504,1874,1596620937315756103,xsense,-0.0126526830709,0.00300219486359,0.561680575061,0.827251973728,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07268814934e-05,0.00306881591948,-0.00149830756297,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.197796126703,-0.199505300074,9.82942976749,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596620937318411508,1875,1596620937318087916,xsense,-0.0126514538257,0.00302306242059,0.561674009385,0.827256374403,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015449371358,0.00768448333814,-0.00292030076233,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.198320213143,-0.19943272686,9.82942068223,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596620937335559957,1876,1596620937335280343,xsense,-0.0126490809573,0.00302612232212,0.561686348631,0.827248021512,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000125962379826,0.00456609288139,0.00156412562968,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.201602589281,-0.175437919647,9.8541572198,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596620937336959830,1877,1596620937336510819,xsense,-0.0126641046808,0.00301700410517,0.561678917569,0.827252870468,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00451088468537,0.00455102819928,-0.00319953806717,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.198030028775,-0.174717358418,9.80549090359,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596620937355704996,1878,1596620937355283771,xsense,-0.0126549474506,0.00302459447731,0.561686013248,0.827248165096,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00146132540141,0.00460084735706,0.000102849992497,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.177503594304,-0.199586496285,9.85573379824,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596620937357173550,1879,1596620937356916660,xsense,-0.0126528984711,0.00301809595715,0.56167279028,0.827257198165,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00137782139327,0.00307870347754,-0.004610887129,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.174526913413,-0.174233716495,9.80749586905,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596620937375978692,1880,1596620937375651253,xsense,-0.01265819862,0.00300684208578,0.561670829716,0.8272584892,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00302823062731,0.00302899947728,-0.00162493109345,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.202493875425,-0.200446384629,9.85369220657,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596620937378431905,1881,1596620937377355653,xsense,-0.0126546657239,0.00301068535607,0.561670419446,0.827258807828,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.43220967652e-07,0.00459587200366,-0.00148500749752,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.179219860978,-0.17556000328,9.8561297615,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596620937396039720,1882,1596620937395563869,xsense,-0.0126521423495,0.00301375484738,0.561681670455,0.827251196222,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000126369151457,0.00456604803446,0.00156427673821,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19996292702,-0.175250259424,9.80544216578,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596620937397320588,1883,1596620937397001473,xsense,-0.012656931061,0.00300246265269,0.561687133716,0.827247454594,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00309120465129,0.00301409723054,-0.000100429817062,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.177355605857,-0.199647333528,9.83136305577,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1596620937399574096,1884,1596620937399003187,xsense,-0.0126305356514,0.00301260537682,0.561695102768,0.827242410243,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00453126396685,0.00311379956186,0.000216817251572,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.224957651286,-0.17597327313,9.80339813971,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
