%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1598621623245280616,4122,1598621623244729380,xsense,0.290753030365,-0.631703214551,0.28286258356,0.660607661839,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00152722124855,2.93339667143e-05,-6.39318966051e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.82312792251,0.246202845273,0.30346217979,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621623247682849,4123,1598621623247306203,xsense,0.290753563306,-0.63170340386,0.282845591871,0.66061452159,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000142332619948,-0.00181237290724,-0.00447262189157,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.87247170113,0.275571548087,0.320455803809,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621623248161732,4124,1598621623247849354,xsense,0.290748834448,-0.631699684731,0.282845109203,0.660620365851,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.98032797372e-05,-9.61834839118e-05,-0.00152203471356,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.84743115928,0.247659031623,0.30123925928,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621623293754568,4125,1598621623293420597,xsense,0.290778085793,-0.631679446688,0.282879452896,0.660612137781,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.98025537055e-05,-9.61839576245e-05,-0.00152203496802,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.84624405334,0.272011021772,0.298247539228,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621623294154996,4126,1598621623293956983,xsense,0.290787731952,-0.631681260391,0.282884701534,0.66060390996,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00306885129458,-0.00308505398074,-0.00146297154407,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8493370574,0.251029296662,0.325214668914,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621623297039348,4127,1598621623296697324,xsense,0.290807606408,-0.631684835458,0.282905053326,0.660583026962,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000111361088205,-0.00457147495646,0.000280504690901,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.82503754764,0.25015473949,0.326875136766,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621623297538127,4128,1598621623297243137,xsense,0.290817253592,-0.631686648506,0.282910301101,0.660574798674,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00306882447308,-0.00308506624425,-0.00146304380991,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.84744885875,0.248086245935,0.30030771066,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621623332961597,4129,1598621623332824894,xsense,0.290849682813,-0.631675790251,0.28294240795,0.660557152563,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4391619637e-05,-0.00314388457057,-0.00133498306786,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.87249087282,0.276439324055,0.319114942871,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621623333168636,4130,1598621623333015463,xsense,0.290848175759,-0.631664603857,0.282948369936,0.660565959494,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00143016651447,0.00145700812973,-0.00167960684769,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.82505421232,0.250510958388,0.326100495363,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621623333505751,4131,1598621623333405107,xsense,0.290835622,-0.631676735804,0.282942253148,0.660562505599,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00160154052964,-0.00301821998551,0.00012302257514,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.84936506112,0.25153125874,0.323976349809,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621623333675913,4132,1598621623333569370,xsense,0.290826892017,-0.631692527498,0.282937103141,0.660553453741,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00141572911982,-0.00460090324747,0.000344702021386,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.85129004314,0.254579377448,0.347745470162,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621623334481080,4133,1598621623334378859,xsense,0.290810375807,-0.631688551748,0.282938773536,0.660563811713,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00156437926136,0.00149440014565,-2.94300681532e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.82580004962,0.277821854236,0.346657312866,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621623372793584,4134,1598621623372656278,xsense,0.290818040013,-0.631685247509,0.282945810518,0.660560583136,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00303165887765,-0.00156120967922,-0.00155668890098,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.85129394095,0.254639346351,0.347591089166,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621623372918245,4135,1598621623372783842,xsense,0.290823409818,-0.631688277716,0.282937900848,0.660558709247,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00148167489696,-0.00321073567508,-0.00292106906141,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.84628421697,0.27292709312,0.296076819185,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621623373543872,4136,1598621623373419188,xsense,0.290823885846,-0.631682207808,0.282942072492,0.660562517385,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00146724691545,-6.68148615434e-05,-0.00158615375044,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8269864576,0.254154860565,0.349231062478,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621623373651967,4137,1598621623373584140,xsense,0.290820902637,-0.63168526665,0.282938979927,0.66056223032,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00150446181908,-0.00159064037275,-0.00149258923944,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.84938201269,0.252179627655,0.322955347532,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621623421957323,4138,1598621623421793318,xsense,0.290825664356,-0.631677927831,0.282927783978,0.660571947252,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000179935542855,-0.000288894122044,-0.00456607097326,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.85129094642,0.255552409686,0.347005389378,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621623422283761,4139,1598621623422165978,xsense,0.290826340327,-0.631670673398,0.282943729126,0.660571757109,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00152721619468,2.95147377791e-05,-6.41447203644e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.87559538783,0.25672444686,0.344944430952,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621623423015958,4140,1598621623422841736,xsense,0.29081608712,-0.631680808203,0.282950381104,0.660563730349,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000134501643683,-0.00295133544111,0.00170919523053,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.84819015391,0.276833634062,0.319714895433,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621623423098265,4141,1598621623423017985,xsense,0.290819443224,-0.631686004587,0.282949477251,0.660557670741,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45029293512e-05,-0.00314395868418,-0.00133485026795,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.82389058285,0.275874071287,0.321462114707,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621623463583277,4142,1598621623463087871,xsense,0.290819919286,-0.631679935057,0.282953648477,0.660561478597,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00146719166455,-6.68003080114e-05,-0.00158621308918,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8493905548,0.252760049491,0.322240294758,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621623464222241,4143,1598621623463831935,xsense,0.29083796405,-0.631665724417,0.282974683418,0.660558112362,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00146719312307,-6.680126194e-05,-0.00158621360218,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.82580247901,0.279253745568,0.345435782388,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621623465349234,4144,1598621623464912334,xsense,0.290832457307,-0.631674048924,0.282975978755,0.660552021524,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.45784139418e-05,-0.00304764548524,0.000187214656711,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.87369973391,0.253934607479,0.320026301652,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621623466016171,4145,1598621623465335820,xsense,0.290833835443,-0.631674420653,0.282976671256,0.660550762606,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00150446065445,-0.00159062764282,-0.00149262950615,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8262760389,0.227915393633,0.326879790307,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621623503734914,4146,1598621623503256730,xsense,0.290833533998,-0.631680393478,0.282982620958,0.660542634683,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00160182206024,-0.00301810372706,0.000123006025456,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.84940150268,0.253131666266,0.321613362614,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621623504597518,4147,1598621623504198358,xsense,0.290829748149,-0.631670234347,0.282966360544,0.660560982372,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000217537264062,0.00123473847632,-0.00465968109114,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.84820792569,0.277558672718,0.318536697756,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621623505701732,4148,1598621623505297342,xsense,0.290831430487,-0.631681322893,0.28297052189,0.660547855261,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00163923455292,-0.00454189086981,0.000216639154724,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.85131514898,0.256652887559,0.345502845585,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621623506033066,4149,1598621623505640329,xsense,0.290839568355,-0.631671431437,0.282982183873,0.660548735368,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00299432919487,-3.72275730205e-05,-0.00165057375269,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.82582021488,0.27998907202,0.344334307532,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621623506287525,4150,1598621623506068472,xsense,0.290834839752,-0.631667713509,0.282981700206,0.660554579914,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.00979650204e-05,-9.6398277002e-05,-0.00152201492175,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.84940003602,0.253817410426,0.32111742935,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621623544192231,4151,1598621623543877150,xsense,0.290816070393,-0.631677109488,0.282973744178,0.66055726675,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.73661809345e-05,-0.00152382067754,9.36610110298e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.82317388226,0.24986804737,0.298945073963,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621623545266960,4152,1598621623544773826,xsense,0.290816070393,-0.631677109488,0.282973744178,0.66055726675,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.87371280521,0.254827365223,0.318911430589,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621623547342531,4153,1598621623546996828,xsense,0.290791617706,-0.631690209051,0.282958008836,0.660562245437,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.73669093643e-05,-0.00152382115433,9.36607543878e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8482138176,0.278079777936,0.317899379213,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621623547790460,4154,1598621623547478699,xsense,0.290792094748,-0.631684140072,0.282962178882,0.660566052818,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00146709331811,-6.68046865895e-05,-0.00158631816852,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.82317918153,0.249934518843,0.298715288311,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621623594288604,4155,1598621623593536327,xsense,0.290831382379,-0.631664897229,0.283004005055,0.660549239462,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2739775681e-05,-0.00162023203478,-0.00142834209407,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.85132369355,0.257181174546,0.344865772102,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621623596192823,4156,1598621623595743424,xsense,0.290829098065,-0.631665753501,0.283011743771,0.660546110775,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00156460571213,-0.00149420421579,2.93536320582e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8494087016,0.254176680725,0.320566989417,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621623596710071,4157,1598621623596426128,xsense,0.290817678828,-0.631671719463,0.28300935151,0.660546458222,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00148981977376,-0.00155343654736,0.00015801125238,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.84822085512,0.278368638461,0.317428204904,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621623597444979,4158,1598621623597013533,xsense,0.290830090083,-0.63166660399,0.283011030002,0.660545166513,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00297151285981,-0.00165741765183,-0.00307903643272,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.82391265296,0.277569645406,0.319320933161,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621623633392181,4159,1598621623633038175,xsense,0.290830095748,-0.631666563071,0.283021481871,0.660540724941,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00156463166502,-0.00149418354331,2.93382928152e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.82391344943,0.277726685948,0.319159829653,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621623633751045,4160,1598621623633522683,xsense,0.290829335614,-0.631673078433,0.283017421165,0.660536568894,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46654720902e-05,-0.00314408968077,-0.00133460248014,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.82703319784,0.256669467389,0.346062402266,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621623634451785,4161,1598621623634313285,xsense,0.290860533295,-0.631645648741,0.283068181696,0.660527311403,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00149711385646,-1.85794769578e-05,-0.000825394868977,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.84882625412,0.266790311022,0.318209990746,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621623634831259,4162,1598621623634642330,xsense,0.291196408949,-0.631551788057,0.283250865858,0.660390746004,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031065699526,-0.00460862002331,-0.00136961474966,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.82703902165,0.2569803173,0.345666120353,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621623683948284,4163,1598621623683572175,xsense,0.291203698364,-0.631549039907,0.283247791764,0.660391478377,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014442145829,-0.00168715095347,-0.00301469094632,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.87758382688,0.26217594057,0.365382413115,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621623686417246,4164,1598621623686019027,xsense,0.291235173077,-0.63154076522,0.283278902775,0.660372167092,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4730514409e-05,-0.00314414772328,-0.00133448871747,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.82512479582,0.254340796846,0.320968938204,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621623687267185,4165,1598621623686872790,xsense,0.291236192517,-0.631534171435,0.283292985084,0.660371982356,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00305442409481,5.93939351988e-05,-0.00012893003644,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.84824040716,0.279565577391,0.315765330926,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621623687832567,4166,1598621623687491282,xsense,0.291243248553,-0.631531697037,0.283309376303,0.660364204896,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015647119458,-0.00149412103741,2.93150297945e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.85063520649,0.231176836661,0.321672376837,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621623722992834,4167,1598621623722451922,xsense,0.29123737191,-0.631540586575,0.283300561939,0.66036207668,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00151248504311,-0.00317387740997,-0.00126994096593,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.84944472103,0.255438487063,0.318450349108,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621623723540614,4168,1598621623723190884,xsense,0.291262701338,-0.631528374766,0.283327299743,0.660351112587,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00150442816603,-0.00159064945675,-0.00149272330271,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.85137258317,0.258654536177,0.342358191295,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621623724661532,4169,1598621623724249299,xsense,0.29126279971,-0.631522867085,0.283321363747,0.660358883258,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000120612437828,-0.000193098618723,-0.0030440012145,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8220156653,0.275971911953,0.29304969553,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621623725123383,4170,1598621623724769861,xsense,0.291270750588,-0.631517197004,0.283351361421,0.660347927779,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.78546199007e-05,-0.00142726789505,0.0016157898713,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.84944656282,0.255870449042,0.318046336532,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621623763717868,4171,1598621623763265325,xsense,0.291268552364,-0.631518072544,0.283358999658,0.660344782494,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00156474858357,-0.00149409113583,2.9263293922e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.84945331157,0.255792077846,0.317900341222,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621623764262561,4172,1598621623763848244,xsense,0.291313110227,-0.631504200165,0.283381556265,0.660328714015,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000105905588916,-0.00333732289552,-0.00437839671519,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.84945542459,0.25600857934,0.31766054145,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
