%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1598621627405585363,4552,1598621627405177606,xsense,-0.970257110773,0.207823554674,-0.119196698145,-0.0346793348829,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0176953689243,-0.76007651086,0.0268238076532,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.42664563907,0.148412997525,-9.56487340061,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621627406196327,4553,1598621627405790860,xsense,-0.97066337425,0.208067581046,-0.115660236292,-0.0338113198295,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0199086621112,-0.732642502697,0.026822520287,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.60895791371,0.209332649237,-9.63871848567,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621627406723902,4554,1598621627406320858,xsense,-0.971044991106,0.208323989438,-0.11219232676,-0.0329487858569,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0212547074674,-0.718635800309,0.0305740558798,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24219610475,0.172883939508,-9.51036303426,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621627407162007,4555,1598621627406833291,xsense,-0.97143554729,0.208574880095,-0.108544537155,-0.0320558934974,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0198295548885,-0.754981215031,0.0286367083539,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82420350566,0.134104662181,-9.36156160806,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621627444359551,4556,1598621627443949175,xsense,-0.971835686756,0.208803652161,-0.104722150012,-0.0311400720699,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0175517299312,-0.789944507386,0.0233070960246,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17239087534,0.150368908812,-9.52931422845,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621627444780002,4557,1598621627444431460,xsense,-0.972215369784,0.209024700685,-0.100950546318,-0.0302479165845,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0150964616923,-0.778575621007,0.0224935573506,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25925221705,0.17635231851,-9.64631070962,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621627447567947,4558,1598621627447239665,xsense,-0.972569790134,0.209276697321,-0.097208474198,-0.0293560866216,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0155005531931,-0.772530229586,0.0297266242937,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.80689496312,0.172979675256,-9.62211622396,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621627448397503,4559,1598621627447858858,xsense,-0.97292128244,0.209513218012,-0.0933955662634,-0.0283841127353,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0283973263694,-0.789461264884,0.0279983026752,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8413602363,0.233693713033,-9.57562695004,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621627484081799,4560,1598621627483637230,xsense,-0.973255311891,0.209744346295,-0.0896051580355,-0.0274285021027,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0261688812156,-0.784094977968,0.0274856662062,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03660445902,0.119857747581,-9.69232006267,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621627484942446,4561,1598621627484565890,xsense,-0.973567832072,0.20997265284,-0.0858758448222,-0.026504729585,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0224583729339,-0.770463889112,0.0276216993495,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.77712627661,0.180089001146,-9.6625988199,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621627485362232,4562,1598621627485094634,xsense,-0.97387480884,0.210199093394,-0.0820423648385,-0.0255587209244,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022424898852,-0.791577682269,0.0273024651201,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59547251042,0.0879764009007,-9.7559209718,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621627487624669,4563,1598621627487287249,xsense,-0.974146481211,0.210454398232,-0.078351464245,-0.0246703761406,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0165246928439,-0.760930239935,0.0342023501541,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87818922871,0.124853093511,-9.92780227723,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621627532979910,4564,1598621627532528690,xsense,-0.974387932078,0.210676486975,-0.0749406228094,-0.0238218116421,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0209422927351,-0.704074660173,0.0297503837881,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69056165818,0.218446178402,-9.86266812521,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621627533509889,4565,1598621627533077938,xsense,-0.974599667425,0.210944492933,-0.0715983992199,-0.023055983714,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00687105589193,-0.686958801789,0.0390541817163,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55048705217,0.14118808154,-9.82598377549,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621627536020365,4566,1598621627535577938,xsense,-0.974792389684,0.211204922145,-0.0683928637237,-0.0222417190933,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0221090524151,-0.6620826474,0.0396867331397,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55321881763,0.216402605436,-9.86072947258,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621627536482803,4567,1598621627536149358,xsense,-0.97495995704,0.211478748101,-0.0653429825675,-0.0214503123538,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0239261080826,-0.630469325219,0.0437521766606,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54406885182,0.167350804266,-9.88681010346,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621627537665394,4568,1598621627536570368,xsense,-0.975113059462,0.211724357463,-0.0624463671483,-0.0206825760845,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0261061933088,-0.599289330126,0.0391988115803,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54161841243,0.0918664229065,-9.93481663092,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621627572904489,4569,1598621627572615445,xsense,-0.975246249841,0.211922596891,-0.059855015623,-0.0200235412403,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0183351975099,-0.534685649742,0.0307204613126,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63582557158,0.140517957591,-10.059359047,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621627573933503,4570,1598621627573600064,xsense,-0.975356495475,0.212101127723,-0.057562858433,-0.0194765418716,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00931535470892,-0.471248119622,0.0276942335669,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34382366317,0.0283752793386,-9.97675907628,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621627574488908,4571,1598621627574188654,xsense,-0.975447688329,0.212301383675,-0.0554099289055,-0.0189649572296,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00797955865858,-0.442444729392,0.0328857808992,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27900286822,0.160203812925,-9.84760851296,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621627576890203,4572,1598621627576619538,xsense,-0.975537763269,0.212462212499,-0.0533521918968,-0.0184234718981,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0182966068052,-0.424988251197,0.0259230878067,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26316792268,0.114149243203,-9.82332884766,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621627622347237,4573,1598621627622064510,xsense,-0.97561694896,0.212627716321,-0.0513779194553,-0.0179257509484,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0132063162646,-0.406758149545,0.0271471765663,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21766164324,0.140490867396,-9.78201605366,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621627624301684,4574,1598621627623974696,xsense,-0.975707626937,0.212602278861,-0.0498543235236,-0.0175910257378,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00257865553727,-0.311309389693,-0.0106665016838,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44655273018,0.0640123543401,-10.0608929176,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621627624525900,4575,1598621627624332109,xsense,-0.97577350126,0.21253153394,-0.0489134434341,-0.0174326237468,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00669788954988,-0.189671818555,-0.0181563948244,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47067638091,0.109157892197,-10.1638277644,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621627624819731,4576,1598621627624665449,xsense,-0.975708523859,0.212760946527,-0.0491529853883,-0.0175965942747,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0228171900732,0.0546082061476,0.0469398903221,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83574612813,0.150304922991,-10.3462995152,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621627625123621,4577,1598621627624888284,xsense,-0.975683239041,0.212836396298,-0.0493002144612,-0.0176741144128,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0082310062195,0.03300475414,0.0157351013865,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.990635314421,0.202937263917,-10.0722273815,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621627662855873,4578,1598621627662729514,xsense,-0.975652997421,0.212953853037,-0.0494088572308,-0.017625263869,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00791726893201,0.0105567556886,0.0127124579147,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04606850992,0.168786825525,-9.79688119303,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621627663023408,4579,1598621627662943885,xsense,-0.975643383754,0.212999399478,-0.0494172221869,-0.0175835636531,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00947065665889,0.000811914188397,0.0099116234858,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06072697739,0.113757426968,-9.71816515009,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621627663472865,4580,1598621627663318944,xsense,-0.975629955548,0.213067151962,-0.0494070294835,-0.0175363631003,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00953032587212,-0.0030502950667,0.0143990493014,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.965404775938,0.0801388176252,-9.72018782043,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621627712375503,4581,1598621627712187645,xsense,-0.975625236672,0.213079629241,-0.0494460723736,-0.017537248858,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028129904391,0.00869712974079,0.00294294462892,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991181598769,0.0795422858043,-9.74344780393,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621627712671960,4582,1598621627712493893,xsense,-0.975620141507,0.213098732438,-0.0494639997552,-0.0175380286195,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00187625786672,0.00456957444581,0.00417571249147,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01295676428,0.107592277303,-9.72014248636,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621627712944661,4583,1598621627712758615,xsense,-0.975619459134,0.213097406048,-0.0494753735895,-0.0175600086359,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00233280521842,0.00420966458433,-0.000229642926407,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03451112527,0.135907738841,-9.69685536737,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621627713417589,4584,1598621627713349004,xsense,-0.975617103881,0.213100887258,-0.0494961820273,-0.0175899524995,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00352743319078,0.00640237275764,0.000732325769366,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01191741085,0.132120620814,-9.72212497726,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621627713536004,4585,1598621627713466731,xsense,-0.975611507164,0.213112169367,-0.0495556576788,-0.017596225412,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026412901632,0.0129088913476,0.00276290135442,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0100890206,0.178642513047,-9.75049833565,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621627753918152,4586,1598621627753384708,xsense,-0.975599180788,0.213155866403,-0.049605415594,-0.0176101620735,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000396187168131,0.0113261578981,0.00926452418295,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01644542466,0.12795382858,-9.77051193592,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621627754974564,4587,1598621627754560203,xsense,-0.975586712794,0.213199840673,-0.0496529355316,-0.0176346179257,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00176469419129,0.0113215661985,0.00921504951827,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02237585756,0.119959793515,-9.86760759274,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621627755472238,4588,1598621627755118451,xsense,-0.975581411818,0.213212025329,-0.0496997225549,-0.0176487605544,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000567032038475,0.0107965438599,0.00280393580122,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.973227237406,0.0975448048556,-9.79457217877,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621627757883831,4589,1598621627757595288,xsense,-0.975577904807,0.213200155593,-0.0498010747024,-0.0177002335,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00415423571291,0.0230731794456,-0.00214415078319,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997212780808,0.124033180396,-9.79545030512,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621627793344765,4590,1598621627792798580,xsense,-0.97558464147,0.213162210401,-0.0498132699309,-0.0177515498865,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00761962727485,0.00568971488576,-0.00798300594389,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04798707982,0.106551081525,-9.76682578773,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621627794054643,4591,1598621627793756236,xsense,-0.975596408701,0.213109861271,-0.0497969893789,-0.0177790384087,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00403519891434,-0.000886729004068,-0.0108678943953,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04380294749,0.13543978047,-9.72027142624,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621627794447863,4592,1598621627794199616,xsense,-0.975605389538,0.213067431602,-0.0497918276295,-0.0178091941567,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00417825962465,0.0013944418448,-0.00880442124147,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.948138750547,0.0831182621467,-9.67167308229,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621627797145079,4593,1598621627796830548,xsense,-0.975614179476,0.213019558925,-0.0497984687131,-0.0178816340183,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0118844895458,0.00550334101089,-0.0102364284192,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07240943913,0.090412759406,-9.71501172148,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621627834741422,4594,1598621627834163505,xsense,-0.975633065688,0.212931182747,-0.0497783740789,-0.0179595663454,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0136435395522,0.000582133301811,-0.0187209912708,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02254268455,0.132167222362,-9.76981961677,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621627835347325,4595,1598621627834935234,xsense,-0.975646816222,0.212863184913,-0.0497705976273,-0.0180400143112,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0138444731888,0.00303745190905,-0.0145035883824,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996402804992,0.155837226838,-9.77290327302,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621627837659116,4596,1598621627837256175,xsense,-0.975656738386,0.212815940478,-0.0497614319991,-0.0180860224075,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00739045520482,0.00129676544192,-0.00995633709108,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992164184827,0.185191789033,-9.72632868162,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621627838170669,4597,1598621627837786828,xsense,-0.975668265818,0.212756669372,-0.049774003327,-0.0181268669609,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00534471577414,0.00533636269696,-0.0122389443207,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05149933127,0.0891820780873,-9.76451660368,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621627883192507,4598,1598621627882729293,xsense,-0.975680672039,0.212700111027,-0.0497490068044,-0.0181913523775,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0115677016336,-0.000997308667477,-0.0121210076613,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01851815713,0.144414991599,-9.67245523022,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621627883806034,4599,1598621627883456880,xsense,-0.975686709892,0.21266934666,-0.0497356436563,-0.0182635944338,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0128788523405,0.00154433116831,-0.00685142649907,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0234108345,0.137819918638,-9.76965060529,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621627885970574,4600,1598621627885668475,xsense,-0.975690033567,0.212654218812,-0.0497192709852,-0.0183067122287,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00747646128639,-0.00028388722221,-0.00340618928469,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02024063081,0.16507682087,-9.74738764453,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621627886396440,4601,1598621627886194386,xsense,-0.97569210935,0.212642971113,-0.0497195115065,-0.0183260678806,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00218991121971,0.00192391422034,-0.00229303016053,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992789286862,0.189686830041,-9.72617826694,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621627887043943,4602,1598621627886815004,xsense,-0.975692504858,0.212636549408,-0.0497291349912,-0.018353390798,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00338596660517,0.00411438875561,-0.00133047649048,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02339682029,0.119342898507,-9.71891165112,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621627923425519,4603,1598621627923008026,xsense,-0.975698888224,0.21261092212,-0.0497063141612,-0.0183727419061,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00301005850985,-0.00255402722686,-0.00537040678862,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0469846977,0.144069254653,-9.74421167833,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621627924116523,4604,1598621627923755785,xsense,-0.975697817296,0.212616217628,-0.0496965885863,-0.0183946298818,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00327014184051,7.89326647415e-05,0.0010014601391,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02055335479,0.166541531711,-9.74732998938,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621627925169829,4605,1598621627924835185,xsense,-0.97569630659,0.212619404594,-0.0497142533798,-0.0183901905318,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00303872724428,0.00430792924318,0.000974084343823,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99847457747,0.140197947039,-9.74630096783,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621627925618331,4606,1598621627925294418,xsense,-0.975693988994,0.212628614986,-0.0497210232639,-0.0183883597838,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00201623567869,0.00228725287837,0.00211485332185,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00080423724,0.115691970723,-9.74421245849,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621627960421807,4607,1598621627960118945,xsense,-0.975693716775,0.212627884872,-0.0497223412102,-0.0184076724456,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00224763819247,0.00209955183364,-0.000139427446029,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04962064118,0.119893268365,-9.7420838093,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621627961393216,4608,1598621627960893806,xsense,-0.975695276255,0.212623574427,-0.0496991190487,-0.0184374905494,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00528639181406,-0.00220828558166,-0.00111358337117,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02086173056,0.146335304738,-9.69658275593,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621627962192824,4609,1598621627961952573,xsense,-0.97569362374,0.212627047042,-0.0497144404831,-0.0184435860796,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000877902852173,0.00430180203575,0.000923921086289,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01817446738,0.193077120858,-9.72498861724,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621627962642815,4610,1598621627962368493,xsense,-0.9756896278,0.212641049014,-0.0497307126722,-0.0184496800666,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000820053796677,0.00447742935162,0.00307757431427,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0238403671,0.142523629483,-9.7451338467,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621627994176580,4611,1598621627993861232,xsense,-0.975687965384,0.212644532726,-0.0497461541004,-0.0184558137131,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000877965891506,0.00430158738419,0.000923922918862,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00074969234,0.118038943528,-9.71978333293,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621627994723676,4612,1598621627994391634,xsense,-0.97568747421,0.212650143369,-0.0497285887347,-0.018464470107,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00102265309221,-0.00202047621989,0.00114066140481,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02438359814,0.142416879246,-9.74507831858,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621627997099817,4613,1598621627996706476,xsense,-0.975690495766,0.212634090337,-0.0497248606512,-0.018499684625,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0054019322751,0.00182693108052,-0.00344561591193,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998066974544,0.164887075214,-9.74818831708,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598621628034190043,4614,1598621628033696361,xsense,-0.975690516817,0.212632796645,-0.0497306357938,-0.0184979201041,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00207407258912,0.00211135021491,-3.85427576134e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02378286324,0.165205360737,-9.77141361842,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
